ablation,n,positives,positive_rate,pr_auc,roc_auc,threshold,balanced_accuracy,f1_positive,precision_positive,recall_positive,tn,fp,fn,tp
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.465,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.47000000000000003,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.47500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.48,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.485,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.49,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.495,0.5,0.0,0.0,0.0,626,0,30,0
all_modalities,656,30,0.04573170731707317,0.06454287146833317,0.569062832800852,0.5,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.0,0.5,0.08746355685131195,0.04573170731707317,1.0,0,626,0,30
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.005,0.5047923322683706,0.08823529411764706,0.046153846153846156,1.0,6,620,0,30
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.01,0.5231629392971247,0.091324200913242,0.04784688995215311,1.0,29,597,0,30
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.015,0.511395101171459,0.08917197452229299,0.046822742474916385,0.9333333333333333,56,570,2,28
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.02,0.517199148029819,0.09012131715771231,0.04753199268738574,0.8666666666666667,105,521,4,26
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.025,0.5214057507987221,0.09090909090909091,0.04819277108433735,0.8,152,474,6,24
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.03,0.5621405750798723,0.10062893081761007,0.053691275167785234,0.8,203,423,6,24
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.035,0.5163471778487753,0.08941176470588236,0.04810126582278481,0.6333333333333333,250,376,11,19
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.04,0.4958998935037274,0.08311688311688312,0.04507042253521127,0.5333333333333333,287,339,14,16
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.045,0.5079872204472844,0.08620689655172414,0.04716981132075472,0.5,323,303,15,15
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.05,0.5415335463258786,0.09803921568627451,0.05434782608695652,0.5,365,261,15,15
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.055,0.5400425985090522,0.0979020979020979,0.0546875,0.4666666666666667,384,242,16,14
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.06,0.5576144834930777,0.10606060606060606,0.05982905982905983,0.4666666666666667,406,220,16,14
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.065,0.5649094781682642,0.11158798283261803,0.06403940886699508,0.43333333333333335,436,190,17,13
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.07,0.5840788072417465,0.12440191387559808,0.07262569832402235,0.43333333333333335,460,166,17,13
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.075,0.5468583599574015,0.10526315789473684,0.0625,0.3333333333333333,476,150,20,10
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.08,0.5580404685835996,0.11363636363636363,0.0684931506849315,0.3333333333333333,490,136,20,10
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.085,0.5636315228966986,0.11834319526627218,0.07194244604316546,0.3333333333333333,497,129,20,10
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.09,0.5605431309904153,0.11920529801324503,0.0743801652892562,0.3,514,112,21,9
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.095,0.5701277955271565,0.12949640287769784,0.08256880733944955,0.3,526,100,21,9
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.1,0.5781150159744409,0.13953488372093023,0.09090909090909091,0.3,536,90,21,9
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.105,0.5654419595314164,0.13008130081300814,0.08602150537634409,0.26666666666666666,541,85,22,8
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.11,0.5543663471778488,0.12173913043478261,0.08235294117647059,0.23333333333333334,548,78,23,7
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.115,0.5623535676251331,0.13333333333333333,0.09333333333333334,0.23333333333333334,558,68,23,7
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.12,0.5679446219382321,0.14285714285714285,0.10294117647058823,0.23333333333333334,565,61,23,7
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.125,0.5235356762513312,0.09090909090909091,0.06896551724137931,0.13333333333333333,572,54,26,4
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.13,0.5100638977635783,0.07228915662650602,0.05660377358490566,0.1,576,50,27,3
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.135,0.5116613418530351,0.07407407407407407,0.058823529411764705,0.1,578,48,27,3
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.14,0.5140575079872205,0.07692307692307693,0.0625,0.1,581,45,27,3
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.145,0.5156549520766773,0.07894736842105263,0.06521739130434782,0.1,583,43,27,3
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.15,0.501384451544196,0.05555555555555555,0.047619047619047616,0.06666666666666667,586,40,28,2
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.155,0.5085729499467518,0.06349206349206349,0.06060606060606061,0.06666666666666667,595,31,28,2
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.16,0.5117678381256656,0.06779661016949153,0.06896551724137931,0.06666666666666667,599,27,28,2
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.165,0.4792332268370607,0.0,0.0,0.0,600,26,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.17,0.4792332268370607,0.0,0.0,0.0,600,26,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.17500000000000002,0.481629392971246,0.0,0.0,0.0,603,23,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.18,0.48322683706070285,0.0,0.0,0.0,605,21,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.185,0.48482428115015974,0.0,0.0,0.0,607,19,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.19,0.48562300319488816,0.0,0.0,0.0,608,18,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.195,0.48642172523961663,0.0,0.0,0.0,609,17,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.2,0.49121405750798725,0.0,0.0,0.0,615,11,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.20500000000000002,0.49440894568690097,0.0,0.0,0.0,619,7,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.21,0.4960063897763578,0.0,0.0,0.0,621,5,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.215,0.4968051118210863,0.0,0.0,0.0,622,4,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.22,0.4976038338658147,0.0,0.0,0.0,623,3,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.225,0.4976038338658147,0.0,0.0,0.0,623,3,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.23,0.4984025559105431,0.0,0.0,0.0,624,2,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.23500000000000001,0.4984025559105431,0.0,0.0,0.0,624,2,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.24,0.4984025559105431,0.0,0.0,0.0,624,2,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.245,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.25,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.255,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.26,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.265,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.27,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.275,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.28,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.28500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.29,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.295,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.3,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.305,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.31,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.315,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.32,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.325,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.33,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.335,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.34,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.34500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.35000000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.355,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.36,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.365,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.37,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.375,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.38,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.385,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.39,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.395,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.4,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.405,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.41000000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.41500000000000004,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.42,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.425,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.43,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.435,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.44,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.445,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.45,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.455,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.46,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.465,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.47000000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.47500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.48,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.485,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.49,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.495,0.5,0.0,0.0,0.0,626,0,30,0
eeg_eye,656,30,0.04573170731707317,0.06227208626248773,0.5664004259850905,0.5,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.0,0.5,0.08746355685131195,0.04573170731707317,1.0,0,626,0,30
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.005,0.5119808306709265,0.08941877794336811,0.046801872074883,1.0,15,611,0,30
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.01,0.5216719914802982,0.09105180533751962,0.047775947281713346,0.9666666666666667,48,578,1,29
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.015,0.5337593184238552,0.09333333333333334,0.04912280701754386,0.9333333333333333,84,542,2,28
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.02,0.5475505857294994,0.09647495361781076,0.05108055009823183,0.8666666666666667,143,483,4,26
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.025,0.5294994675186369,0.09274193548387097,0.04935622317596566,0.7666666666666667,183,443,7,23
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.03,0.5289137380191693,0.09271523178807947,0.04964539007092199,0.7,224,402,9,21
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.035,0.4473908413205538,0.06965174129353234,0.03763440860215054,0.4666666666666667,268,358,16,14
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.04,0.48253461128860486,0.0782122905027933,0.042682926829268296,0.4666666666666667,312,314,16,14
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.045,0.5080937167199149,0.08588957055214724,0.0472972972972973,0.4666666666666667,344,282,16,14
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.05,0.530457933972311,0.09395973154362416,0.05223880597014925,0.4666666666666667,372,254,16,14
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.055,0.5210862619808307,0.09022556390977443,0.05084745762711865,0.4,402,224,18,12
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.06,0.522790202342918,0.09090909090909091,0.05188679245283019,0.36666666666666664,425,201,19,11
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.065,0.5268903088391906,0.09302325581395349,0.05405405405405406,0.3333333333333333,451,175,20,10
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.07,0.5214057507987221,0.09,0.052941176470588235,0.3,465,161,21,9
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.075,0.5333865814696486,0.0972972972972973,0.05806451612903226,0.3,480,146,21,9
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.08,0.5437699680511182,0.10465116279069768,0.06338028169014084,0.3,493,133,21,9
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.085,0.5446751863684771,0.10738255033557047,0.06722689075630252,0.26666666666666666,515,111,22,8
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.09,0.5494675186368477,0.11188811188811189,0.07079646017699115,0.26666666666666666,521,105,22,8
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.095,0.5439829605963792,0.109375,0.07142857142857142,0.23333333333333334,535,91,23,7
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.1,0.5376996805111821,0.10526315789473684,0.07142857142857142,0.2,548,78,24,6
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.105,0.5464856230031949,0.11650485436893204,0.0821917808219178,0.2,559,67,24,6
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.11,0.5528753993610224,0.12631578947368421,0.09230769230769231,0.2,567,59,24,6
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.115,0.54419595314164,0.11904761904761904,0.09259259259259259,0.16666666666666666,577,49,25,5
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.12,0.5457933972310969,0.12195121951219512,0.09615384615384616,0.16666666666666666,579,47,25,5
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.125,0.5331203407880725,0.10526315789473684,0.08695652173913043,0.13333333333333333,584,42,26,4
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.13,0.5212460063897764,0.08695652173913043,0.07692307692307693,0.1,590,36,27,3
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.135,0.5228434504792332,0.08955223880597014,0.08108108108108109,0.1,592,34,27,3
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.14,0.5093716719914804,0.06451612903225806,0.0625,0.06666666666666667,596,30,28,2
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.145,0.49510117145899896,0.034482758620689655,0.03571428571428571,0.03333333333333333,599,27,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.15,0.500692225772098,0.0392156862745098,0.047619047619047616,0.03333333333333333,606,20,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.155,0.5046858359957401,0.043478260869565216,0.0625,0.03333333333333333,611,15,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.16,0.5046858359957401,0.043478260869565216,0.0625,0.03333333333333333,611,15,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.165,0.5062832800851971,0.045454545454545456,0.07142857142857142,0.03333333333333333,613,13,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.17,0.5070820021299255,0.046511627906976744,0.07692307692307693,0.03333333333333333,614,12,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.17500000000000002,0.5086794462193823,0.04878048780487805,0.09090909090909091,0.03333333333333333,616,10,29,1
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.18,0.4928115015974441,0.0,0.0,0.0,617,9,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.185,0.49440894568690097,0.0,0.0,0.0,619,7,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.19,0.4952076677316294,0.0,0.0,0.0,620,6,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.195,0.4952076677316294,0.0,0.0,0.0,620,6,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.2,0.4952076677316294,0.0,0.0,0.0,620,6,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.20500000000000002,0.4960063897763578,0.0,0.0,0.0,621,5,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.21,0.4960063897763578,0.0,0.0,0.0,621,5,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.215,0.4968051118210863,0.0,0.0,0.0,622,4,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.22,0.4968051118210863,0.0,0.0,0.0,622,4,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.225,0.4976038338658147,0.0,0.0,0.0,623,3,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.23,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.23500000000000001,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.24,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.245,0.4992012779552716,0.0,0.0,0.0,625,1,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.25,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.255,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.26,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.265,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.27,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.275,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.28,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.28500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.29,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.295,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.3,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.305,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.31,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.315,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.32,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.325,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.33,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.335,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.34,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.34500000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.35000000000000003,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.355,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.36,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.365,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.37,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.375,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.38,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.385,0.5,0.0,0.0,0.0,626,0,30,0
eeg_mouse,656,30,0.04573170731707317,0.05953895037922175,0.5363684771033014,0.39,0.5,0.0,0.0,0.0,626,0,30,0
