scenario,n_epochs,feature,n_subjects_paired,ctrl_mean,scen_mean,pct_change,cohens_d,p_wilcoxon,p_fdr,significant
facet_reset_once,10,frontal_beta,7,0.5413837518010821,0.0017736852169036865,-99.6723792853636,-0.5893900442879828,0.296875,0.375,False
facet_reset_once,10,frontal_gamma,7,0.5768544759069171,0.9866486532347543,71.03943791240052,0.3097124385702495,0.46875,0.6361607142857143,False
facet_reset_once,10,frontal_central_theta,7,0.7397275801215853,-0.6890444925853184,-193.14841178139056,-0.5184766238510774,0.21875,0.31971153846153844,False
facet_reset_once,10,frontal_central_alpha,7,0.1857956967183522,0.09222995809146337,-50.35947561173374,-0.06661233626746871,1.0,1.0,False
facet_reset_once,10,frontal_central_beta,7,0.4757718081985201,0.9952416249683925,109.18465695301016,0.7566751607372671,0.109375,0.11875,False
facet_reset_once,10,frontal_central_gamma,7,0.6627045018332345,0.8921198376587459,34.61804396322395,0.149801465950449,0.8125,1.0,False
facet_reset_once,10,central_theta,7,0.6384452816897205,-1.330566514815603,-308.40729075257553,-0.984020133460558,0.03125,0.08246527777777778,False
facet_reset_once,10,central_alpha,7,0.3961042644722121,-0.28918503650597166,-173.0073019330625,-0.3630787975608714,0.46875,0.5397727272727273,False
facet_reset_once,10,central_beta,7,0.36410148428486927,0.3443336822092533,-5.429201176977524,-0.019424421674832718,0.9375,1.0,False
facet_reset_once,10,central_gamma,7,0.5313297765595573,0.6476683605994497,21.895739548290898,0.13817881961436868,0.6875,1.0,False
facet_reset_once,10,parietal_theta,7,0.4266377261706761,0.4882023845400129,14.430195591816403,0.0231378700247141,0.9375,1.0,False
facet_reset_once,10,parietal_alpha,7,0.5482831384454455,-0.3214959033897945,-158.63683937877414,-0.8682974730259513,0.078125,0.08246527777777778,False
facet_reset_once,10,parietal_beta,7,0.42190790815012796,0.8403407303350312,99.17634014502413,0.4631376789486584,0.375,0.41911764705882354,False
facet_reset_once,10,parietal_gamma,7,0.5640072198584676,0.7712004716907229,36.73592189963679,0.3372918820591546,0.46875,0.6361607142857143,False
facet_reset_once,10,occipital_theta,7,0.430312132196767,0.499152524130685,15.997780858858487,0.01582346819296269,0.6875,1.0,False
facet_reset_once,10,occipital_alpha,7,0.3480225349111216,0.5668792682034629,62.88579367004132,0.09831551999615579,1.0,1.0,False
facet_reset_once,10,occipital_beta,7,0.5184244566730091,1.2175776798810278,134.86115750787994,0.48848248743840084,0.296875,0.375,False
facet_reset_once,10,occipital_gamma,7,0.5724461546966008,0.3999317118099758,-30.136361549659128,-0.13086825751834796,0.578125,0.7086693548387096,False
facet_reset_once,10,temporal_theta,7,0.6618747477020536,-0.5045604088476726,-176.23200770587053,-0.3198708838223185,0.8125,1.0,False
facet_reset_once,10,temporal_alpha,7,0.4632773718663624,0.8105502596923283,74.96003665190464,0.2862188865354857,0.6875,1.0,False
facet_reset_once,10,temporal_beta,7,0.3898248906646456,0.4276447498372623,9.701755857208774,0.026674771761300252,1.0,1.0,False
facet_reset_once,10,temporal_gamma,7,0.19127128539340837,0.9703333633286613,407.3073885217868,0.4351163618590304,0.296875,0.375,False
facet_reset_once,10,faa_dynamic,7,0.22497735332165444,0.09357437118887901,-58.40720416267804,-0.35735000734853684,0.375,0.375,False
facet_reset_once,10,eye_0,7,0.48240003841263907,0.5403741214956556,12.017843792418676,0.9791477064393007,0.078125,0.08246527777777778,False
facet_reset_once,10,eye_1,7,0.32694834896496366,0.33778420303549084,3.3142403384254804,0.11617266696024421,0.8125,1.0,False
facet_reset_once,10,eye_2,7,0.02806307894310781,0.011038960622889655,-60.66375786515563,-0.8039304000853893,0.078125,0.08246527777777778,False
facet_reset_once,10,eye_3,7,0.04611821233161858,0.11079290461826272,140.23677171473204,0.3646406170646664,1.0,1.0,False
facet_reset_once,10,eye_4,7,0.04754250097487654,0.11171119080557089,134.97121182083492,0.35604890735046785,1.0,1.0,False
facet_reset_once,10,eye_5,7,58.8850086757115,61.99623761858259,5.283567095998594,0.2324340465276471,0.46875,0.5397727272727273,False
