metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
wpli,network_jitter,gamma,parietal,occipital,0.007072352804243565,0.33431656893413325,0.34525273398240364,0.7612117507507349,0.359375,0.7610677083333334,0.3383084577114428,increase,False,9
wpli,network_jitter,gamma,parietal,temporal,0.00452586030587554,0.35767994905056577,0.31455131281709453,0.7612117507507349,0.25,0.7610677083333334,0.23383084577114427,increase,False,9
wpli,network_jitter,gamma,occipital,occipital,-0.008627474308013916,-0.20999695405232283,0.54626899294574,0.7612117507507349,0.5703125,0.7610677083333334,0.5024875621890548,decrease,False,9
wpli,network_jitter,gamma,occipital,temporal,0.0031108558177948,0.14331533677224115,0.6785815255053501,0.7916784464229085,0.5703125,0.7610677083333334,0.681592039800995,increase,False,9
wpli,network_jitter,gamma,temporal,temporal,-0.0008046627044677734,-0.04783835430789,0.889432566888795,0.889432566888795,0.734375,0.8116776315789473,0.9054726368159204,decrease,False,9
wpli,overlay_blocking,theta,frontal,frontal,-0.0025193095207214355,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal,frontal_central,-0.0018864274024963379,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal,central,-0.025561422109603882,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal,parietal,-0.019484758377075195,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal,occipital,-0.06567347049713135,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal,temporal,0.006751924753189087,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,frontal_central,frontal_central,0.025161057710647583,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,frontal_central,central,-0.09968836605548859,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,frontal_central,parietal,0.00622972846031189,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,frontal_central,occipital,0.001317828893661499,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,frontal_central,temporal,-0.009428203105926514,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,central,central,0.008115112781524658,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,central,parietal,0.012292593717575073,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,central,occipital,-0.015775591135025024,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,central,temporal,-0.0010666251182556152,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,parietal,parietal,0.025762170553207397,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,parietal,occipital,-0.04238197207450867,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,parietal,temporal,0.021480560302734375,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,occipital,occipital,-0.07795608043670654,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,theta,occipital,temporal,0.01219719648361206,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,theta,temporal,temporal,-0.06411030888557434,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,frontal,frontal,0.02585849165916443,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal,frontal_central,0.018569886684417725,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal,central,0.019160747528076172,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal,parietal,-0.014843493700027466,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,frontal,occipital,0.041151583194732666,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal,temporal,-0.019672751426696777,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,frontal_central,frontal_central,0.1029076874256134,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal_central,central,0.011179566383361816,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal_central,parietal,-0.012947678565979004,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,frontal_central,occipital,0.026370108127593994,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,frontal_central,temporal,-0.026023834943771362,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,central,central,0.020039796829223633,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,central,parietal,0.0019071102142333984,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,central,occipital,0.046698570251464844,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,alpha,central,temporal,-0.011471539735794067,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,parietal,parietal,-0.041351109743118286,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,parietal,occipital,-0.01904958486557007,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,parietal,temporal,-0.005860388278961182,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,occipital,occipital,-0.007970303297042847,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,occipital,temporal,-0.0111674964427948,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,alpha,temporal,temporal,-0.05059784650802612,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,frontal,frontal,0.020266622304916382,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal,frontal_central,0.010256946086883545,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal,central,0.031047433614730835,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal,parietal,0.0067675113677978516,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal,occipital,0.059829115867614746,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal,temporal,-0.0211029052734375,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,frontal_central,frontal_central,0.03028830885887146,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal_central,central,0.047130972146987915,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal_central,parietal,-0.02421364188194275,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,frontal_central,occipital,0.011727601289749146,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,frontal_central,temporal,-0.017870038747787476,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,central,central,0.08804640173912048,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,central,parietal,0.010769307613372803,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,central,occipital,0.07070130109786987,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,beta,central,temporal,-0.01982325315475464,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,parietal,parietal,-0.019281327724456787,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,parietal,occipital,-0.01670786738395691,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,parietal,temporal,-0.0356002151966095,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,occipital,occipital,-0.03646135330200195,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,occipital,temporal,-0.01770108938217163,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,beta,temporal,temporal,-0.03727179765701294,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal,frontal,-0.030458152294158936,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal,frontal_central,-0.014925956726074219,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal,central,0.0029236674308776855,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,frontal,parietal,-0.020313382148742676,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal,occipital,0.0017832517623901367,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,frontal,temporal,-0.02883896231651306,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal_central,frontal_central,-0.04996687173843384,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal_central,central,0.057878077030181885,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,frontal_central,parietal,-0.047426700592041016,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal_central,occipital,-0.007409155368804932,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,frontal_central,temporal,-0.013889849185943604,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,central,central,0.08963069319725037,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,central,parietal,0.007415741682052612,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,central,occipital,0.04564961791038513,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,central,temporal,-0.06769973039627075,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,parietal,parietal,0.007482945919036865,0.0,1.0,1.0,1.0,1.0,,increase,False,1
wpli,overlay_blocking,gamma,parietal,occipital,-0.05794450640678406,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,parietal,temporal,-0.06966227293014526,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,occipital,occipital,-0.11731384694576263,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,occipital,temporal,-0.025688648223876953,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,overlay_blocking,gamma,temporal,temporal,-0.04602828621864319,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
wpli,price_change,theta,frontal,frontal,0.017113715410232544,0.23895794244707388,0.621432189113394,0.9850926687901758,1.0,1.0,0.8557213930348259,increase,False,5
wpli,price_change,theta,frontal,frontal_central,0.010227680206298828,0.1319585063764148,0.7826232980387295,0.9850926687901758,0.8125,1.0,0.9203980099502488,increase,False,5
wpli,price_change,theta,frontal,central,0.021996313706040382,0.14584321223971738,0.760685569683864,0.9850926687901758,1.0,1.0,0.9154228855721394,increase,False,5
wpli,price_change,theta,frontal,parietal,0.039293430745601654,0.3475169276723527,0.4805100325298692,0.9850926687901758,0.8125,1.0,0.7213930348258707,increase,False,5
wpli,price_change,theta,frontal,occipital,0.012662219814956188,0.2261501277051437,0.6396706758192703,0.9850926687901758,1.0,1.0,0.7611940298507462,increase,False,5
wpli,price_change,theta,frontal,temporal,0.027999430894851685,0.2655957276332979,0.5845431818310671,0.9850926687901758,1.0,1.0,0.7910447761194029,increase,False,5
wpli,price_change,theta,frontal_central,frontal_central,-0.007291859481483698,-0.11274456376847397,0.8133841266923336,0.9850926687901758,1.0,1.0,1.0,decrease,False,5
wpli,price_change,theta,frontal_central,central,0.0038517266511917114,0.03691253808504446,0.9381834940858816,0.9850926687901758,0.8125,1.0,0.9402985074626866,increase,False,5
wpli,price_change,theta,frontal_central,parietal,0.019676506519317627,0.20215458732113997,0.6746745004334876,0.9850926687901758,1.0,1.0,0.7412935323383084,increase,False,5
wpli,price_change,theta,frontal_central,occipital,-0.01467781700193882,-0.25245317989729626,0.6025641147364209,0.9850926687901758,0.625,1.0,0.5323383084577115,decrease,False,5
wpli,price_change,theta,frontal_central,temporal,0.01719379425048828,0.20294721720405628,0.6735014566859774,0.9850926687901758,1.0,1.0,0.7014925373134329,increase,False,5
wpli,price_change,theta,central,central,0.00038267075433395803,0.003706398840189853,0.9937842690780847,0.9937842690780847,1.0,1.0,1.0,increase,False,5
wpli,price_change,theta,central,parietal,0.010680034756660461,0.08301663909703577,0.8617673748350687,0.9850926687901758,1.0,1.0,0.7960199004975125,increase,False,5
wpli,price_change,theta,central,occipital,0.005536371376365423,0.04867962105048581,0.9185626852322102,0.9850926687901758,0.625,1.0,0.7263681592039801,increase,False,5
wpli,price_change,theta,central,temporal,0.009142977185547352,0.09564560609496792,0.8411078224227401,0.9850926687901758,1.0,1.0,0.835820895522388,increase,False,5
wpli,price_change,theta,parietal,parietal,0.024201905354857445,0.2013858523751245,0.6758132588282353,0.9850926687901758,1.0,1.0,0.7611940298507462,increase,False,5
wpli,price_change,theta,parietal,occipital,0.022668611258268356,0.22273216281485933,0.6445912238460638,0.9850926687901758,1.0,1.0,0.7064676616915423,increase,False,5
wpli,price_change,theta,parietal,temporal,0.006521397735923529,0.08123864015224962,0.8646872366059832,0.9850926687901758,1.0,1.0,0.8805970149253731,increase,False,5
wpli,price_change,theta,occipital,occipital,0.06310425698757172,0.5115996676015734,0.31644267554738886,0.9850926687901758,0.3125,1.0,0.29850746268656714,increase,False,5
wpli,price_change,theta,occipital,temporal,0.04303384944796562,0.647764650128282,0.2210687297093415,0.9850926687901758,0.3125,1.0,0.2736318407960199,increase,False,5
wpli,price_change,theta,temporal,temporal,-0.01854991540312767,-0.2261655622703965,0.6396485162194288,0.9850926687901758,0.625,1.0,0.582089552238806,decrease,False,5
wpli,price_change,alpha,frontal,frontal,0.0150211276486516,0.21185997392370826,0.6603888727812053,0.9107509471625387,0.8125,1.0,0.9502487562189055,increase,False,5
wpli,price_change,alpha,frontal,frontal_central,0.02103332243859768,0.2563145294701232,0.5972328633244293,0.9107509471625387,0.625,1.0,1.0,increase,False,5
wpli,price_change,alpha,frontal,central,0.015097039751708508,0.16789510853309042,0.7264043826890139,0.9107509471625387,0.625,1.0,1.0,increase,False,5
wpli,price_change,alpha,frontal,parietal,0.024311577901244164,0.3748738862770337,0.44906216770387186,0.9107509471625387,1.0,1.0,0.6865671641791045,increase,False,5
wpli,price_change,alpha,frontal,occipital,0.027878623455762863,0.45173864073309256,0.3695788610082028,0.9107509471625387,0.8125,1.0,0.5174129353233831,increase,False,5
wpli,price_change,alpha,frontal,temporal,0.01329805888235569,0.17608241708884043,0.7138654102810663,0.9107509471625387,1.0,1.0,0.7512437810945274,increase,False,5
wpli,price_change,alpha,frontal_central,frontal_central,0.019874650985002518,0.2609233605910351,0.5909093074843312,0.9107509471625387,1.0,1.0,0.7611940298507462,increase,False,5
wpli,price_change,alpha,frontal_central,central,0.01902431808412075,0.19370552915771314,0.6872475854790348,0.9107509471625387,1.0,1.0,0.8109452736318408,increase,False,5
wpli,price_change,alpha,frontal_central,parietal,0.01752610132098198,0.2699015588489587,0.5787164910802371,0.9107509471625387,0.8125,1.0,0.6766169154228856,increase,False,5
wpli,price_change,alpha,frontal_central,occipital,-0.0033880651462823153,-0.05337566255668788,0.9107509471625387,0.9107509471625387,0.8125,1.0,1.0,decrease,False,5
wpli,price_change,alpha,frontal_central,temporal,0.010503405705094337,0.16311494965277062,0.7337737910054076,0.9107509471625387,0.8125,1.0,0.9402985074626866,increase,False,5
wpli,price_change,alpha,central,central,0.013127553276717663,0.13839175907877913,0.7724267566649707,0.9107509471625387,1.0,1.0,0.8606965174129353,increase,False,5
wpli,price_change,alpha,central,parietal,0.016564715653657913,0.22693752261177522,0.6385402455974016,0.9107509471625387,1.0,1.0,0.736318407960199,increase,False,5
wpli,price_change,alpha,central,occipital,-0.009462994523346424,-0.1665392423230242,0.7284910836211844,0.9107509471625387,0.625,1.0,0.6716417910447762,decrease,False,5
wpli,price_change,alpha,central,temporal,-0.005234712269157171,-0.07651973957336122,0.8724492260488486,0.9107509471625387,0.625,1.0,1.0,decrease,False,5
