metric,band,roi_a,roi_b,delta
aec,beta,parietal,frontal_central,0.003274235874414444
aec,beta,parietal,central,0.02341800555586815
aec,beta,parietal,parietal,0.025228269398212433
aec,beta,parietal,occipital,0.008755428716540337
aec,beta,parietal,temporal,-0.0010667811147868633
aec,beta,occipital,frontal,-0.01587594859302044
aec,beta,occipital,frontal_central,-0.0029027205891907215
aec,beta,occipital,central,-0.015312244184315205
aec,beta,occipital,parietal,0.008755428716540337
aec,beta,occipital,occipital,-0.004706202074885368
aec,beta,occipital,temporal,-0.038729533553123474
aec,beta,temporal,frontal,0.004978206939995289
aec,beta,temporal,frontal_central,0.029645094648003578
aec,beta,temporal,central,0.024831226095557213
aec,beta,temporal,parietal,-0.0010667811147868633
aec,beta,temporal,occipital,-0.038729533553123474
aec,beta,temporal,temporal,0.008863859809935093
aec,gamma,frontal,frontal,0.008428496308624744
aec,gamma,frontal,frontal_central,-0.0026293620467185974
aec,gamma,frontal,central,-0.00895982701331377
aec,gamma,frontal,parietal,-0.003960072062909603
aec,gamma,frontal,occipital,0.019250985234975815
aec,gamma,frontal,temporal,0.011217892169952393
aec,gamma,frontal_central,frontal,-0.0026293620467185974
aec,gamma,frontal_central,frontal_central,0.0016261828131973743
aec,gamma,frontal_central,central,0.007926502265036106
aec,gamma,frontal_central,parietal,0.016375252977013588
aec,gamma,frontal_central,occipital,-0.0011104792356491089
aec,gamma,frontal_central,temporal,0.04227873682975769
aec,gamma,central,frontal,-0.00895982701331377
aec,gamma,central,frontal_central,0.007926502265036106
aec,gamma,central,central,-0.015188155695796013
aec,gamma,central,parietal,0.00861277710646391
aec,gamma,central,occipital,-0.019095581024885178
aec,gamma,central,temporal,0.0010031192796304822
aec,gamma,parietal,frontal,-0.003960072062909603
aec,gamma,parietal,frontal_central,0.016375252977013588
aec,gamma,parietal,central,0.00861277710646391
aec,gamma,parietal,parietal,0.010725859552621841
aec,gamma,parietal,occipital,0.0025278255343437195
aec,gamma,parietal,temporal,0.010152035392820835
aec,gamma,occipital,frontal,0.019250985234975815
aec,gamma,occipital,frontal_central,-0.0011104792356491089
aec,gamma,occipital,central,-0.019095581024885178
aec,gamma,occipital,parietal,0.0025278255343437195
aec,gamma,occipital,occipital,-0.016788354143500328
aec,gamma,occipital,temporal,0.001443525543436408
aec,gamma,temporal,frontal,0.011217892169952393
aec,gamma,temporal,frontal_central,0.04227873682975769
aec,gamma,temporal,central,0.0010031192796304822
aec,gamma,temporal,parietal,0.010152035392820835
aec,gamma,temporal,occipital,0.001443525543436408
aec,gamma,temporal,temporal,0.017220258712768555
